"Original.code";"Original.title";"Action";"Text.change";"Current.code";"Current.title"
"2037";60.01;"Dental Residency Programs.";"No substantive changes";"No";60.01;"Dental Residency Programs. "
"2038";60.0101;"Dental/Oral Surgery Specialty.";"No substantive changes";"Yes";60.0101;"Oral and Maxillofacial Surgery Residency Program. "
"2039";60.0102;"Dental Public Health Specialty.";"No substantive changes";"No";60.0102;"Dental Public Health Residency Program. "
"2040";60.0103;"Endodontics Specialty.";"No substantive changes";"No";60.0103;"Endodontics Residency Program. "
"2041";60.0104;"Oral Pathology Specialty.";"No substantive changes";"Yes";60.0104;"Oral and Maxillofacial Pathology Residency Program. "
"2042";60.0105;"Orthodontics Specialty.";"No substantive changes";"No";60.0105;"Orthodontics Residency Program. "
"2043";60.0106;"Pedodontics Specialty.";"No substantive changes";"Yes";60.0106;"Pediatric Dentistry Residency Program. "
"2044";60.0107;"Periodontics Specialty.";"No substantive changes";"Yes";60.0107;"Periodontology Residency Program. "
"2045";60.0108;"Prosthodontics Specialty.";"No substantive changes";"No";60.0108;"Prosthodontics Residency Program. "
"2046";NA;"";"New";"No";60.0109;"Oral and Maxillofacial Radiology Residency Program. "
"2047";60.0199;"Dental Residency Program, Other.";"No substantive changes";"No";60.0199;"Dental Residency Program, Other. "
"2048";60.02;"Medical Residency Programs.";"Deleted";"No";60.02;"Deleted, report under 60.04, 60.05 "
"2049";60.0201;"Aerospace Medicine.";"Moved to";"Yes";60.0401;"Aerospace Medicine Residency Program. "
"2050";60.0202;"Allergies and Immunology.";"Moved to";"No";60.0402;"Allergy and Immunology Residency Program. "
"2051";60.0203;"Anesthesiology.";"Moved to";"No";60.0403;"Anesthesiology Residency Program. "
"2052";60.0204;"Blood Banking.";"Moved to";"Yes";60.0503;"Blood Banking/Transfusion Medicine Residency Program. "
"2053";60.0205;"Cardiology.";"Moved to";"Yes";60.0504;"Cardiovascular Disease Residency Program. "
"2054";60.0206;"Chemical Pathology.";"Moved to";"No";60.0505;"Chemical Pathology Residency Program. "
"2055";60.0207;"Child/Pediatric Neurology.";"Deleted";"No";60.0207;"Deleted, report under 60.0404 "
"2056";60.0208;"Child Psychiatry.";"Moved to";"Yes";60.0507;"Child and Adolescent Psychiatry Residency Program. "
"2057";60.0209;"Colon and Rectal Surgery.";"Moved to";"No";60.0409;"Colon and Rectal Surgery Residency Program. "
"2058";60.021;"Critical Care Anesthesiology.";"Deleted";"No";60.021;"Deleted, report under 60.0511 "
"2059";60.0211;"Critical Care Medicine.";"Moved to";"Yes";60.0511;"Critical Care Medicine Residency Program. "
"2060";60.0212;"Critical Care Surgery.";"Moved to";"Yes";60.0579;"Surgical Critical Care Residency Program. "
"2061";60.0213;"Dermatology.";"Moved to";"No";60.041;"Dermatology Residency Program. "
"2062";60.0214;"Dermatopathology.";"Moved to";"No";60.0513;"Dermatopathology Residency Program. "
"2063";60.0215;"Diagnostic Radiology.";"Moved to";"Yes";60.0411;"Diagnostic Radiology Residency Program. "
"2064";60.0216;"Emergency Medicine.";"Moved to";"No";60.0412;"Emergency Medicine Residency Program. "
"2065";60.0217;"Endocrinology and Metabolism.";"Moved to";"Yes";60.0516;"Endocrinology, Diabetes and Metabolism Residency Program. "
"2066";60.0218;"Family Medicine.";"Moved to";"No";60.0413;"Family Medicine Residency Program. "
"2067";60.0219;"Forensic Pathology.";"Moved to";"No";60.0517;"Forensic Pathology Residency Program. "
"2068";60.022;"Gastroenterology.";"Moved to";"No";60.0519;"Gastroenterology Residency Program. "
"2069";60.0221;"General Surgery.";"Moved to";"No";60.0414;"General Surgery Residency Program. "
"2070";60.0222;"Geriatric Medicine.";"Moved to";"No";60.052;"Geriatric Medicine Residency Program. "
"2071";60.0223;"Hand Surgery.";"Moved to";"No";60.0578;"Surgery of the Hand Residency Program. "
"2072";60.0224;"Hematology.";"Moved to";"Yes";60.0524;"Hematology Residency Program. "
"2073";60.0225;"Hematological Pathology.";"Moved to";"No";60.0523;"Hematological Pathology Residency Program. "
"2074";60.0226;"Immunopathology.";"Moved to";"No";60.0526;"Immunopathology Residency Program. "
"2075";60.0227;"Infectious Disease.";"Moved to";"No";60.0527;"Infectious Disease Residency Program. "
"2076";60.0228;"Internal Medicine.";"Moved to";"No";60.0415;"Internal Medicine Residency Program. "
"2077";60.0229;"Laboratory Medicine.";"Moved to";"No";60.0529;"Laboratory Medicine Residency Program. "
"2078";60.023;"Musculoskeletal Oncology.";"Moved to";"No";60.0537;"Musculoskeletal Oncology Residency Program. "
"2079";60.0231;"Neonatal-Perinatal Medicine.";"Moved to";"Yes";60.0538;"Neonatal-Perinatal Medicine Residency Program. "
"2080";60.0232;"Nephrology.";"Moved to";"No";60.0539;"Nephrology Residency Program. "
"2081";60.0233;"Neurological Surgery/Neurosurgery.";"Moved to";"Yes";60.0416;"Neurological Surgery Residency Program. "
"2082";60.0234;"Neurology.";"Moved to";"Yes";60.0417;"Neurology Residency Program. "
"2083";60.0235;"Neuropathology.";"Moved to";"No";60.0542;"Neuropathology Residency Program. "
"2084";60.0236;"Nuclear Medicine.";"Moved to";"Yes";60.0418;"Nuclear Medicine Residency Program. "
"2085";60.0237;"Nuclear Radiology.";"Moved to";"No";60.0545;"Nuclear Radiology Residency Program. "
"2086";60.0238;"Obstetrics and Gynecology.";"Moved to";"No";60.0419;"Obstetrics and Gynecology Residency Program. "
"2087";60.0239;"Occupational Medicine.";"Moved to";"No";60.042;"Occupational Medicine Residency Program. "
"2088";60.024;"Oncology.";"Moved to";"Yes";60.0534;"Medical Oncology Residency Program. "
"2089";60.0241;"Ophthalmology.";"Moved to";"No";60.0421;"Ophthalmology Residency Program. "
"2090";60.0242;"Orthopedics/Orthopedic Surgery.";"Moved to";"Yes";60.0422;"Orthopedic Surgery Residency Program. "
"2091";60.0243;"Otolaryngology.";"Moved to";"Yes";60.0423;"Otolaryngology Residency Program. "
"2092";60.0244;"Pathology.";"Moved to";"No";60.0424;"Pathology Residency Program. "
"2093";60.0245;"Pediatric Cardiology.";"Moved to";"No";60.0549;"Pediatric Cardiology Residency Program. "
"2094";60.0246;"Pediatric Endocrinology.";"Moved to";"No";60.0553;"Pediatric Endocrinology Residency Program. "
"2095";60.0247;"Pediatric Hemato-Oncology.";"Moved to";"Yes";60.0555;"Pediatric Hematology-Oncology Residency Program. "
"2096";60.0248;"Pediatric Nephrology.";"Moved to";"No";60.0557;"Pediatric Nephrology Residency Program. "
"2097";60.0249;"Pediatric Orthopedics.";"Moved to";"No";60.0558;"Pediatric Orthopedics Residency Program. "
"2098";60.025;"Pediatric Surgery.";"Moved to";"No";60.0565;"Pediatric Surgery Residency Program. "
"2099";60.0251;"Pediatrics.";"Moved to";"No";60.0425;"Pediatrics Residency Program. "
"2100";60.0252;"Physical and Rehabilitation Medicine.";"Moved to";"Yes";60.0426;"Physical Medicine and Rehabilitation Residency Program. "
"2101";60.0253;"Plastic Surgery.";"Moved to";"No";60.0427;"Plastic Surgery Residency Program. "
"2102";60.0254;"Preventive Medicine.";"Deleted";"No";60.0254;"Deleted, report under 60.0429 "
"2103";60.0255;"Psychiatry.";"Moved to";"Yes";60.0428;"Psychiatry Residency Program. "
"2104";60.0256;"Public Health Medicine.";"Deleted";"No";60.0256;"Deleted, report under 60.0429 "
"2105";60.0257;"Pulmonary Disease.";"Moved to";"No";60.0571;"Pulmonary Disease Residency Program. "
"2106";60.0258;"Radiation Oncology.";"Moved to";"No";60.043;"Radiation Oncology Residency Program. "
"2107";60.0259;"Radioisotopic Pathology.";"Moved to";"No";60.0572;"Radioisotopic Pathology Residency Program. "
"2108";60.026;"Rheumatology.";"Moved to";"No";60.0574;"Rheumatology Residency Program. "
"2109";60.0261;"Sports Medicine.";"Moved to";"Yes";60.0577;"Sports Medicine Residency Program. "
"2110";60.0262;"Thoracic Surgery.";"Moved to";"No";60.0432;"Thoracic Surgery Residency Program. "
"2111";60.0263;"Urology.";"Moved to";"Yes";60.0433;"Urology Residency Program. "
"2112";60.0264;"Vascular Surgery.";"Moved to";"Yes";60.0434;"Vascular Surgery Residency Program. "
"2113";60.0265;"Adult Reconstructive Orthopedics (Orthopedic Surgery).";"Deleted";"No";60.0265;"Deleted, report under 60.0422 "
"2114";60.0266;"Child Neurology.";"Moved to";"Yes";60.0404;"Child Neurology Residency Program. "
"2115";60.0267;"Cytopathology.";"Moved to";"Yes";60.0512;"Cytopathology Residency Program. "
"2116";60.0268;"Geriatric Medicine (Internal Medicine).";"Deleted";"No";60.0268;"Deleted, report under 60.0520 "
"2117";60.0269;"Pediatric Urology.";"Moved to";"Yes";60.0567;"Pediatric Urology Residency Program. "
"2118";60.027;"Physical Medicine and Rehabilitation/Psychiatry.";"Moved to";"No";60.0568;"Physical Medicine and Rehabilitation/Psychiatry Residency Program. "
"2119";60.0271;"Orthopedic Surgery of the Spine.";"Moved to";"No";60.0547;"Orthopedic Surgery of the Spine Residency Program. "
"2120";60.0299;"Medical Residency Programs, Other.";"Deleted";"No";60.0299;"Deleted, report under 60.04, 60.05 "
"2121";60.03;"Veterinary Residency Programs.";"No substantive changes";"No";60.03;"Veterinary Residency Programs. "
"2122";60.0301;"Veterinary Anesthesiology.";"No substantive changes";"No";60.0301;"Veterinary Anesthesiology Residency Program. "
"2123";60.0302;"Veterinary Dentistry.";"No substantive changes";"No";60.0302;"Veterinary Dentistry Residency Program. "
"2124";60.0303;"Veterinary Dermatology.";"No substantive changes";"No";60.0303;"Veterinary Dermatology Residency Program. "
"2125";60.0304;"Veterinary Emergency and Critical Care Medicine.";"No substantive changes";"No";60.0304;"Veterinary Emergency and Critical Care Medicine Residency Program. "
"2126";60.0305;"Veterinary Internal Medicine.";"No substantive changes";"No";60.0305;"Veterinary Internal Medicine Residency Program. "
"2127";60.0306;"Laboratory Animal Medicine.";"No substantive changes";"No";60.0306;"Laboratory Animal Medicine Residency Program. "
"2128";60.0307;"Veterinary Microbiology.";"No substantive changes";"No";60.0307;"Veterinary Microbiology Residency Program. "
"2129";60.0308;"Veterinary Nutrition.";"No substantive changes";"No";60.0308;"Veterinary Nutrition Residency Program. "
"2130";60.0309;"Veterinary Ophthalmology.";"No substantive changes";"No";60.0309;"Veterinary Ophthalmology Residency Program. "
"2131";60.031;"Veterinary Pathology.";"No substantive changes";"No";60.031;"Veterinary Pathology Residency Program. "
"2132";60.0311;"Veterinary Practice.";"No substantive changes";"No";60.0311;"Veterinary Practice Residency Program. "
"2133";60.0312;"Veterinary Preventive Medicine.";"No substantive changes";"No";60.0312;"Veterinary Preventive Medicine Residency Program. "
"2134";60.0313;"Veterinary Radiology.";"No substantive changes";"No";60.0313;"Veterinary Radiology Residency Program. "
"2135";60.0314;"Veterinary Surgery.";"No substantive changes";"No";60.0314;"Veterinary Surgery Residency Program. "
"2136";60.0315;"Theriogenology.";"No substantive changes";"No";60.0315;"Theriogenology Residency Program. "
"2137";60.0316;"Veterinary Toxicology.";"No substantive changes";"No";60.0316;"Veterinary Toxicology Residency Program. "
"2138";60.0317;"Zoological Medicine.";"No substantive changes";"No";60.0317;"Zoological Medicine Residency Program. "
"2139";NA;"";"New";"No";60.0318;"Poultry Veterinarian Residency Program. "
"2140";NA;"";"New";"No";60.0319;"Veterinary Behaviorist Residency Program. "
"2141";NA;"";"New";"No";60.032;"Veterinary Clinical Pharmacology Residency Program. "
"2142";60.0399;"Veterinary Residency Programs, Other.";"No substantive changes";"No";60.0399;"Veterinary Residency Programs, Other. "
"2143";NA;"";"New";"No";60.04;"Medical Residency Programs - General Certificates. "
"2144";NA;"";"New";"No";60.0405;"Clinical Biochemical Genetics Residency Program. "
"2145";NA;"";"New";"No";60.0406;"Clinical Cytogenetics Residency Program. "
"2146";NA;"";"New";"No";60.0407;"Clinical Genetics Residency Program. "
"2147";NA;"";"New";"No";60.0408;"Clinical Molecular Genetics Residency Program. "
"2148";NA;"";"New";"No";60.0429;"Public Health and General Preventive Medicine Residency Program. "
"2149";NA;"";"New";"No";60.0431;"Radiologic Physics Residency Program. "
"2150";NA;"";"New";"No";60.0499;"Medical Residency Programs - General Certificates, Other. "
"2151";NA;"";"New";"No";60.05;"Medical Residency Programs - Subspecialty Certificates. "
"2152";NA;"";"New";"No";60.0501;"Addiction Psychiatry Residency Program. "
"2153";NA;"";"New";"No";60.0502;"Adolescent Medicine Residency Program. "
"2154";NA;"";"New";"No";60.0506;"Child Abuse Pediatrics Residency Program. "
"2155";NA;"";"New";"No";60.0508;"Clinical Cardiac Electrophysiology Residency Program. "
"2156";NA;"";"New";"No";60.0509;"Clinical Neurophysiology Residency Program. "
"2157";NA;"";"New";"No";60.051;"Congenital Cardiac Surgery Residency Program. "
"2158";NA;"";"New";"No";60.0514;"Developmental-Behavioral Pediatrics Residency Program. "
"2159";NA;"";"New";"No";60.0515;"Diagnostic Radiologic Physics Residency Program. "
"2160";NA;"";"New";"No";60.0518;"Forensic Psychiatry Residency Program. "
"2161";NA;"";"New";"No";60.0521;"Geriatric Psychiatry Residency Program. "
"2162";NA;"";"New";"No";60.0522;"Gynecologic Oncology Residency Program. "
"2163";NA;"";"New";"No";60.0525;"Hospice and Palliative Medicine Residency Program. "
"2164";NA;"";"New";"No";60.0528;"Interventional Cardiology Residency Program. "
"2165";NA;"";"New";"No";60.053;"Maternal and Fetal Medicine Residency Program. "
"2166";NA;"";"New";"No";60.0531;"Medical Biochemical Genetics Residency Program. "
